Level,Date,Time,EventID,TaskCategory,Info
Information, 5/12/2014, 3:23:52 PM, 33, None, The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit.
Information, 5/12/2014, 3:23:52 PM, 33, None, The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit.
Information, 5/12/2014, 3:23:08 PM, 10001, None, Module Path: C:\windows\system32\athihvs.dll
Warning, 5/12/2014, 3:23:08 PM, 10002, None, Module Path: C:\windows\system32\athihvs.dll
Information, 5/12/2014, 3:23:03 PM, 10001, None, Module Path: C:\windows\system32\athihvs.dll
Warning, 5/12/2014, 3:22:32 PM, 10002, None, Module Path: C:\windows\system32\athihvs.dll
Information, 5/12/2014, 3:22:06 PM, 33, None, The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit.
Information, 5/12/2014, 3:21:47 PM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/12/2014, 3:21:39 PM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/12/2014, 3:21:36 PM, 7036, None, The Intel(R) ME Service service entered the running state.
Information, 5/12/2014, 3:21:36 PM, 7045, None, Service Name:  Intel(R) ME Service
Information, 5/12/2014, 3:21:35 PM, 7036, None, The Intel(R) ME Service service entered the stopped state.
Information, 5/12/2014, 3:21:34 PM, 7036, None, The Intel(R) Dynamic Application Loader Host Interface Service service entered the running state.
Information, 5/12/2014, 3:21:33 PM, 7045, None, Service Name:  Intel(R) Dynamic Application Loader Host Interface Service
Information, 5/12/2014, 3:21:30 PM, 7036, None, The Intel(R) Management and Security Application User Notification Service service entered the running state.
Information, 5/12/2014, 3:21:30 PM, 7036, None, The Intel(R) Dynamic Application Loader Host Interface Service service entered the stopped state.
Information, 5/12/2014, 3:21:29 PM, 7036, None, The Intel(R) Management and Security Application Local Management Service service entered the running state.
Information, 5/12/2014, 3:21:26 PM, 7036, None, The Intel(R) Capability Licensing Service Interface service entered the running state.
Information, 5/12/2014, 3:21:26 PM, 7045, None, Service Name:  Intel(R) Capability Licensing Service Interface
Information, 5/12/2014, 3:21:26 PM, 7045, None, Service Name:  Intel(R) Capability Licensing Service TCP IP Interface
Information, 5/12/2014, 3:21:21 PM, 7036, None, The Intel(R) Capability Licensing Service Interface service entered the stopped state.
Information, 5/12/2014, 3:21:16 PM, 7040, None, The start type of the Intel(R) Management and Security Application User Notification Service service was changed from demand start to auto start.
Information, 5/12/2014, 3:21:16 PM, 7045, None, Service Name:  UNS
Information, 5/12/2014, 3:21:02 PM, 7036, None, The Intel(R) Management and Security Application Local Management Service service entered the stopped state.
Information, 5/12/2014, 3:21:00 PM, 7036, None, The Intel(R) Management and Security Application User Notification Service service entered the stopped state.
Information, 5/12/2014, 3:20:57 PM, 2, None, Intel(R) Management Engine Interface driver has started successfully.
Warning, 5/12/2014, 3:20:57 PM, 4, None, The Intel(R) Management Engine Interface is being disabled.
Information, 5/12/2014, 3:18:58 PM, 7036, None, The Validity VCS Fingerprint Service service entered the running state.
Information, 5/12/2014, 3:18:30 PM, 7036, None, The Validity VCS Fingerprint Service service entered the stopped state.
Information, 5/12/2014, 3:18:12 PM, 7036, None, The Windows Image Acquisition (WIA) service entered the stopped state.
Information, 5/12/2014, 3:17:42 PM, 7036, None, The Windows Image Acquisition (WIA) service entered the running state.
Information, 5/12/2014, 3:17:12 PM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the running state.
Information, 5/12/2014, 3:17:12 PM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/12/2014, 3:16:38 PM, 10001, None, Module Path: C:\windows\system32\athihvs.dll
Warning, 5/12/2014, 3:16:36 PM, 10002, None, Module Path: C:\windows\system32\athihvs.dll
Information, 5/12/2014, 3:16:35 PM, 10001, None, Module Path: C:\windows\system32\athihvs.dll
Information, 5/12/2014, 3:16:31 PM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/12/2014, 3:16:16 PM, 7036, None, The TCP/IP NetBIOS Helper service entered the stopped state.
Information, 5/12/2014, 3:16:16 PM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Warning, 5/12/2014, 3:16:16 PM, 1014, None, Name resolution for the name teredo.ipv6.microsoft.com timed out after none of the configured DNS servers responded.
Warning, 5/12/2014, 3:16:04 PM, 10002, None, Module Path: C:\windows\system32\athihvs.dll
Information, 5/12/2014, 3:15:38 PM, 7036, None, The Windows Installer service entered the running state.
Information, 5/12/2014, 3:12:02 PM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/12/2014, 3:12:01 PM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/12/2014, 3:12:00 PM, 7036, None, The Application Experience service entered the running state.
Information, 5/12/2014, 3:06:03 PM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/12/2014, 3:05:59 PM, 7036, None, The Windows Installer service entered the stopped state.
Information, 5/12/2014, 3:02:05 PM, 7036, None, The Windows Modules Installer service entered the stopped state.
Information, 5/12/2014, 3:02:05 PM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 3:01:45 PM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 3:01:35 PM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the stopped state.
Information, 5/12/2014, 3:01:03 PM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/12/2014, 2:58:35 PM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/12/2014, 2:55:50 PM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 2:55:50 PM, 7045, None, Service Name:  HP Software Framework Service
Information, 5/12/2014, 2:55:23 PM, 7036, None, The HP Software Framework Service service entered the stopped state.
Information, 5/12/2014, 2:52:43 PM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 2:52:42 PM, 7045, None, Service Name:  HP Software Framework Service
Information, 5/12/2014, 2:52:13 PM, 7036, None, The Software Protection service entered the stopped state.
Information, 5/12/2014, 2:51:50 PM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 2:51:50 PM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 2:51:45 PM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 2:51:43 PM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/12/2014, 2:51:36 PM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 2:51:33 PM, 7036, None, The Windows Installer service entered the running state.
Information, 5/12/2014, 2:51:20 PM, 206, None, The Program Compatibility Assistant service successfully performed phase two initialization.
Information, 5/12/2014, 2:50:51 PM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/12/2014, 2:50:12 PM, 18, Automatic, Updates Installation Ready: The following updates are downloaded and ready for installation. This computer is currently scheduled to install these updates on ‎Tuesday ‎May ‎13 ‎2014 at 3:00 AM: 
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2862152)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Microsoft .NET Framework 3.5.1 on Windows 7 and Windows Server 2008 R2 SP1 for x64-based Systems (KB2736422)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2698365)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2834886)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Microsoft .NET Framework 3.5.1 on Windows 7 and Windows Server 2008 R2 for x64-based Systems (KB2832414)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Update for Microsoft .NET Framework 3.5.1 on Windows 7 and Windows Server 2008 R2 SP1 for x64-based Systems (KB2836943)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2876284)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2712808)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Update for Windows 7 for x64-based Systems (KB2729094)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2892074)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2855844)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2813430)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Update for Windows 7 for x64-based Systems (KB2928562)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Update for Windows 7 for x64-based Systems (KB2732500)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Update for Windows 7 for x64-based Systems (KB2799926)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2922229)
Information, 5/12/2014, 2:50:12 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Security Update for Windows 7 for x64-based Systems (KB2705219)
